Title,main_category,category,date,description
hernia,Medical,Medical,2023-10-08,peritoneopericardial diaphragmatic hernia discovered coronary bypass operation man discovered large peritoneopericardial hernia operated coronary artery bypass hernia unusual pathogenesis clinical presentation management problem discussed
patient,Medical,Medical,2023-10-08,acute necrotizing pancreatitis management planned staged pancreatic delayed primary wound closure drain reviewed recent experience management consecutive patient acute necrotizing pancreatitis patient documented necrotizing pancreatitis parenchymal peripancreatic necrosis method treatment evolved previous approach controlled open lesser sac drainage marsupialization staged delayed primary closure drain latter approach hospital mortality patient per cent significant morbidity still occurred patient per cent however recurrent abscess discharge occurred one patient believe operative approach toward severely ill patient acute necrotizing pancreatitis requires operative intervention minimize occurrence sepsis
ct,Medical,Medical,2023-10-08,ct pancreas child ct become frequently used imaging method evaluating suspected pancreatic disease child although spectrum ct finding pancreatic disease well documented adult paucity information child familiarity ct pattern pancreatic disease childhood important diagnosis essay illustrate ct finding pancreatic lesion child
strut,Medical,Medical,2023-10-08,pectus excavatum perspective pectus excavatum relatively uncommon experience child period produced change surgical technique includes small transverse incision minimal subcutaneous flap elevation incision fifth costal cartilage complete resection involved cartilage use adkins strut suspension sternum strut taut reefing intercostal muscle tube drain epidural analgesia analgesia device postoperatively eventual strut removal use evolved technique give excellent cosmetic result good functional result minimal discomfort shorter convalescent period
aneurysm,Medical,Medical,2023-10-08,false aneurysm right internal mammary artery false aneurysm internal mammary artery uncommon complication median sternotomy clinical radiological finding case presented operative exploration neither directly related presence sternal wire
cardiac,Medical,Medical,2023-10-08,hypercarbic acidosis reduces cardiac resuscitability background method marked increase myocardial hypercarbia acidosis accompany cardiac arrest resuscitation investigate whether hypercarbic acidosis independent oxygenation detrimental cardiac resuscitation three group six rat ventilated gas mixture containing concentration inspired oxygen fraction held constant min ventricular fibrillation mechanical chest compression initiated pneumatic thumper min later transthoracic defibrillation attempted result animal ventilated successfully resuscitated however none animal ventilated aortic ph le aortic greater torr greater kpa resuscitated p le finding contrasted second control group seven identically treated animal absence cardiac arrest demonstrated adverse effect ventilation conclusion increase level condition constant arterial oxygenation controlled coronary perfusion pressure preclude successful resuscitation rodent model cpr
dilatation,Medical,Medical,2023-10-08,endoscopic balloon dilatation therapeutic option management intestinal stricture resulting crohn disease endoscopic balloon dilatation undertaken seven patient presented obstructive symptom resulting crohn disease five patient stricture recurrent disease site ileotransverse anastomosis one duodenal stenosis one colonic stricture procedure performed intravenous sedation one four occasion median uncomplicated sustained improvement period achieved five patient dilatation unsuccessful two case endoscopic balloon dilatation safe effective option selected patient intestinal stricture resulting crohn disease may overcome need surgery
breast,Medical,Medical,2023-10-08,definitive diagnosis breast implant rupture ultrasonography silicone breast implantation entering fourth decade ability monitor integrity old prosthesis questioned clinical mammographic examination reliable indicator implant rupture gel migration away implant pocket ultrasonography presented reliable sensitive method evaluation implant integrity considered definitive study prosthesis integrity sonography added mammographic clinical examination preoperative evaluation symptomatic augmented breast complete ultrasonography may considered mammography routine breast examination previously augmented patient
fistula,Medical,Medical,2023-10-08,external fistula arising digestive tract external abdominal fistula arise digestive tract associated high mortality prolonged morbidity term infection malnutrition skin excoriation external fistula commonly follow anastomotic leak gastrointestinal surgery identified patient seen period university louisville hospital external abdominal fistula arose stomach duodenum small intestine colon biliary tract pancreas fifteen patient multiple fistula fistula greater closure achieved patient eight patient whose fistula remained open died overall mortality principle management include control infection correction fluid electrolyte imbalance nutritional support proper wound care often operative intervention multiple staged operation many month particularly important managing complex wound large abdominal wall defect multiple fistula fistula closure ultimate goal patience important achieve
dobutamine,Medical,Medical,2023-10-08,neurogenic pulmonary edema treatment dobutamine case patient complicating subarachnoid hemorrhage infusion dobutamine followed massive diuresis regression severe neurogenic pulmonary edema suggested reduction total peripheral vascular resistance increase cardiac contractility account observed beneficial effect indicate dobutamine suitable drug treatment neurogenic pulmonary edema
infusion,Medical,Medical,2023-10-08,rhabdomyolysis cutaneous necrosis following intravenous vasopressin infusion continuous iv infusion vasopressin administrated patient cirrhosis liver acute gastrointestinal bleeding esophageal varix first hour patient developed rhabdomyolysis cutaneous necrosis stopping vasopressin infusion resulted relief lesion rarity complication suggests idiosyncratic reaction susceptible individual may related previous vascular disease failure baroreceptor regulation
exercise,Medical,Medical,2023-10-08,health benefit aerobic exercise regular aerobic exercise significant cardiovascular benefit including reduction incidence mortality coronary artery disease probably positive effect blood lipid level blood pressure aerobic exercise also important adjunct program many person continue exercise program positive mental benefit including reduction anxiety depression modulation stress level aerobic exercise place management diabetes pregnancy aging problem associated aerobic exercise minimal compared benefit
pain,Medical,Medical,2023-10-08,low back pain review diagnosis therapy low back pain patient complaint frequently encountered emergency department setting disease entity often diagnostic challenge subtle presentation accompanied significant neurovascular complication current topic controversy include utility radiologic evaluation pharmacologic holistic treatment strategy well guideline urgent referral patient lumbar pain
artery,Medical,Medical,2023-10-08,color doppler imaging provides accurate assessment orbital blood flow occlusive carotid artery disease color doppler imaging used evaluate hemodynamics ophthalmic vasculature case complete internal carotid artery occlusion procedure allows rapid noninvasive imaging showed partial ophthalmic artery obstruction absent flow central retinal artery central retinal vein nasal posterior ciliary artery although altered perfusion retinal vessel may evaluated clinically assessment blood flow ophthalmic ciliary artery previously could evaluated indirectly intravenous fluorescein angiography color doppler imaging finding confirmed intravenous fluorescein angiography carotid arteriography color doppler imaging represents noninvasive method diagnose abnormal blood flow ophthalmic artery branch evaluate serial change circulation noninvasive manner
patient,Medical,Medical,2023-10-08,association hypovolemia subarachnoid hemorrhage computed tomographic scan evidence raised intracranial pressure hypovolemic patient likely suffer delayed cerebral ischemia infarction subarachnoid hemorrhage sah prompt recognition correction hypovolemia may improve outcome identified computed tomographic ct scan finding increase probability patient presenting hypovolemia soon sah plasma volume pv patient admitted within hour sah measured using radioiodinated serum albumin normal pvs measured outpatient setting month later predicted total body water nine patient found hypovolemic defined fall pv exceeding normal pv mean fall sixteen patient normovolemic hypervolemic mean pv basal cistern compressed obliterated ct scan hypovolemic patient compared normovolemic patient p le probability patient hypovolemic ct scan indicated raised intracranial pressure high hydrocephalus p compression basal cistern p compression basal cistern associated intracerebral hematoma midline shift p patient sah radiological evidence raised intracranial pressure considered particular risk systemic hypovolemia
neurofibromatosis,Medical,Medical,2023-10-08,benign spinal nerve sheath tumor occurrence sporadically neurofibromatosis type benign spinal nerve sheath tumor neurofibroma schwannomas often occur dorsal nerve root sporadically neurofibromatosis type histologically benign tumor distinction frequently made clinician determine correlation histological pattern benign spinal nerve sheath tumor type neurofibromatosis clinical pathological feature tumor surgical specimen five autopsy patient reviewed patient classified one four category neurofibromatosis type neurofibromatosis type uncertain sporadic diagnostic criterion used neurofibromatosis type established national institute health patient fulfill criterion either neurofibromatosis type multiple nervous system tumor stigma neurofibromatosis designated uncertain spinal nerve sheath tumor considered sporadic case schwannomas two neurofibroma patient neurofibromatosis type spinal nerve sheath tumor neurofibroma six seven patient neurofibromatosis type spinal nerve sheath tumor schwannomas one patient neurofibromatosis type spinal nerve sheath schwannoma tumor feature tumor type author conclude spinal nerve sheath tumor patient neurofibromatosis type neurofibroma contrast spinal nerve sheath tumor occurring neurofibromatosis type sporadically frequently schwannomas distinct histological feature tumor may reflect different pathogenetic mechanism even though arise identical site neurofibromatosis type
patient,Medical,Medical,2023-10-08,effect decompression natural course spinal stenosis comparison surgically treated untreated patient clinical course untreated patient spinal stenosis mean age year compared patient treated surgically mean age year time month respectively patient neurogenic intermittent claudication one third treated one half untreated patient still neurogenic claudication visual estimation treated surgically untreated patient felt better percent untreated patient unchanged neurophysiologic change showed progression almost case pronounced treated patient proof severe deterioration found untreated patient observation year seems good alternative surgery
cerebral,Medical,Medical,2023-10-08,continuous monitoring cerebral oxygenation acute brain injury injection mannitol hyperventilation global cerebral oxygenation perfusion pressure expired continuously monitored adult acute severe closed head trauma cerebral oxygenation monitored fiberoptic catheter oximetry allowed simultaneous measurement arterial jugular bulb oxyhemoglobin saturation intracranial pressure level mm hg recorded several time patient spite sedation muscle paralysis profound hyperventilation intracranial hypertension frequently associated oligemic cerebral hypoxia identified abnormally low jugular oxygen saturation presence normal arterial oxygenation intracranial hypertension managed intravenous administration mannitol bolus yielded simultaneous decrease intracranial pressure increase cerebral oxygenation highly statistically significant level monitoring cerebral oxygenation clinically useful allowed identification impaired cerebral oxygenation even cerebral perfusion pressure normal therefore proposed new monitoring technique supplement conventional monitoring cerebral perfusion pressure
organophosphate,Medical,Medical,2023-10-08,chronic central nervous system effect acute organophosphate pesticide intoxication pesticide health effect study group acute organophosphate pesticide poisoning cause substantial morbidity mortality world wide however whether organophosphate cause chronic neurological sequela established see whether single episode acute unintentional organophosphate intoxication lead chronic neuropsychological dysfunction carried retrospective study agricultural worker nicaragua admitted hospital july july occupationally related organophosphate intoxication poisoned group men tested average two year episode pesticide poisoning compared matched control group poisoned group much worse control group neuropsychological subtests significantly worse performance five six subtests world health organisation neuropsychological test battery additional test assessed verbal visual attention visual memory visuomotor speed sequencing problem solving motor steadiness dexterity difference neuropsychological performance could explained factor finding persistent decrease neuropsychological performance among individual previous intoxication emphasise importance prevention even single episode organophosphate poisoning
patient,Medical,Medical,2023-10-08,preoperative intraoperative fine needle aspiration cytology pancreatic lesion aim present study describe experience fine needle aspiration fna cytology pancreatic lesion patient fine needle aspiration performed preoperatively ultrasound guidance usg patient computed tomographic guidance ctg seven patient intraoperatively patient based histologic cytologic clinical finding final diagnosis reached patient malignant pancreatic disease mpd benign pancreatic disease bpd accuracy cytologic diagnosis verified histologic cytologic clinical finding patient mpd cytologic finding suggested malignancy patient suspected malignancy five reveal malignancy three patient among patient bpd cytologic finding reported benign sensitivity specificity positive negative predictive value diagnostic accuracy intraoperative fna cytologic result respectively usg fna cytologic result respectively complication followed procedure conclusion transabdominal percutaneous intraoperative fna cytology pancreatic lesion simple safe highly accurate method differentiation benign malignant pancreatic lesion
bleeding,Medical,Medical,2023-10-08,stress erosive gastritis bleeding stress erosive gastritis continues potential problem critically ill injured patient fortunately incidence decreased dramatically last decade explanation circumstance probably multifactorial clearly relates increased knowledge pathophysiology understanding led routine use measure reduce intragastric acidity luminal acid prerequisite stress ulcer occur coupled improved technique treatment shock accompanying gastric mucosal hypoperfusion another prerequisite formation stress ulcer number measure used lower intragastric acidity receptor blocker emerging agent choice accomplish goal unlikely event bleeding occurs despite prophylactic measure aggressive medical management result cessation hemorrhage patient individual requiring surgery control bleeding operation emerged recognized procedure choice thus believe conservative operative approach indicated setting recommend vagotomy pyloroplasty oversewing bleeding erosion appropriate therapy patient requiring surgical intervention
function,Medical,Medical,2023-10-08,autonomic function friedreich ataxia autonomic function study performed patient friedreich ataxia result compared healthy subject increase resting supine heart rate attributed cardiac abnormality test sympathetic parasympathetic function normal normal autonomic function study consistent pathological finding degeneration predominantly large diameter myelinated fibre sparing small myelinated unmyelinated fibre
group,Medical,Medical,2023-10-08,tracheostomal stenosis immediate tracheoesophageal puncture incidence tracheostomal stenosis group patient total laryngectomy without pharyngectomy plus immediate tracheoesophageal tracheogastric puncture compared control group without puncture stenosis rate puncture group significantly higher control group v probable etiologic factor stomal stricture similar group analysis risk factor puncture group suggested higher tendency stenosis female v patient receiving postoperative radiotherapy v although difference failed reach statistical significance
hg,Medical,Medical,2023-10-08,prevention stroke antihypertensive drug treatment older person isolated systolic hypertension final result systolic hypertension elderly program shep shep cooperative research group as ability antihypertensive drug treatment reduce risk nonfatal fatal total stroke isolated systolic hypertension multicenter randomized ambulatory population tertiary care center person screenees aged year randomized active treatment placebo systolic blood pressure ranged mm hg diastolic blood pressure le mm hg participant receiving antihypertensive medication initial contact average systolic blood pressure mm hg average diastolic blood pressure mm hg mean age year woman black participant stratified clinical center antihypertensive medication status initial contact step trial dose chlorthalidone matching placebo dose step dose atenolol matching placebo dose main outcome nonfatal fatal total stroke cardiovascular coronary morbidity mortality mortality quality life measure average year average systolic blood pressure mm hg placebo group mm hg active treatment group average diastolic blood pressure mm hg respectively incidence total stroke per participant active treatment per placebo relative risk proportional hazard regression analysis p secondary end point clinical nonfatal myocardial infarction plus coronary death relative risk major cardiovascular event reduced relative risk death cause relative risk person aged year isolated systolic hypertension antihypertensive drug treatment chlorthalidone step medication reduced incidence total stroke absolute benefit event per participant major cardiovascular event reduced absolute benefit event per
agc,Medical,Medical,2023-10-08,randomized clinical trial ampicillin gentamicin clindamycin versus cefotaxime clindamycin child ruptured appendicitis prospective randomized study compare efficacy safety ampicillin gentamicin clindamycin agc cefotaxime clindamycin cc treatment child complicated appendicitis child randomized assigned agc regimen received cc patient agc group appropriate therapeutic outcome whereas child received cc completed trial successfully p n difference group reference duration antibiotic administration fever leukocytosis length hospitalization complication therapy uncommon neither regimen demonstrated significant advantage economic standpoint concluded childhood complicated appendicitis treated either cc agc equal efficacy
splenomegaly,Medical,Medical,2023-10-08,clinical diagnosis splenomegaly assessing presence splenomegaly important component physical examination although several method palpation percussion spleen described recently validated noninvasive imaging technique ultrasonography radionuclide scanning computed tomography offer objective mean as splenomegaly review literature comparing various physical examination technique noninvasive imaging modality conclude palpation percussion spleen complementary frequently insensitive study needed evaluate efficacy specific diagnostic method
nerve,Medical,Medical,2023-10-08,failed ulnar nerve transposition etiology treatment various procedure recommended treatment cubital tunnel syndrome simple decompression situ medial epicondylectomy subcutaneous transposition intramuscular transposition submuscular transposition advocate result surgical treatment cubital tunnel syndrome related severity compressive neuropathy time diagnosis adequate decompression nerve site potential compression time surgical treatment fourteen patient previously undergone surgical treatment cubital tunnel syndrome evaluated persistent pain paresthesia numbness motor weakness patient documented persistent compression ulnar nerve clinical electromyographic evaluation indication repeat surgical exploration patient unremitting pain despite nonoperative treatment patient treated neurolysis submuscular transposition ulnar nerve described learmonth cause continued pain initial surgery included retention medial intermuscular septum dense perineural fibrosis nerve intramuscular subcutaneous transposition adhesion nerve medial epicondylectomy site recurrent subluxation nerve medial epicondyle subcutaneous transposition revision surgery found highly successful relief pain paresthesia however recovery motor function return sensibility variable unpredictable
renal,Medical,Medical,2023-10-08,role calcium channel blocker protection experimental renal injury available evidence indicates first generation calcium channel blocker verapamil protective effect acute chronic renal failure cell membrane verapamil help minimize effect excess calcium influx ischemic injury evidenced reduced uptake thus lessening tubular injury phospholipases mitochondrial calcium overload experimental chronic renal failure administration verapamil protects renal dysfunction damage independent effect systemic mean arterial pressure protective effect verapamil delineated several model supporting presented hypothesis pathogenesis renal failure
patient,Medical,Medical,2023-10-08,clinical significance microsporidiosis individual as importance microsporidiosis small intestine pathogenesis chronic diarrhoea individual duodenal biopsy sample following three patient group prospectively evaluated bacterial viral parasitic pathogen standard method microsporidia light microscopy consecutive subject unexplained diarrhoea least week duration group subject without diarrhoea group b consecutively underwent upper gastrointestinal endoscopy various reason patient without known risk factor hiv infection chronic unexplained diarrhoea group c group b subject previous opportunistic infection median peripheral blood lymphocyte count le x microsporidia detected single pathogen group compared diarrhoea subsequently developed group b patient p none group c patient exception group patient intestinal pathogen identified patient median peripheral blood count significantly lower patient detectable microsporidia without microsporidiosis x v x p patient microsporidiosis count equal le x patient microsporidiosis treated metronidazole treatment led substantial improvement disappearance diarrhoea within day starting therapy result eradication parasite patient underwent repeat biopsy finding suggest microsporidiosis important cause chronic unexplained diarrhoea individual pronounced cellular immune deficiency infection therefore added list opportunistic infection
renal,Medical,Medical,2023-10-08,difference vascular reactivity model ischemic acute renal failure determine mechanism observed difference vasoreactivity ne renal artery clamp rac model ischemic acute renal failure arf induction renal blood flow rbf measured vascular reactivity examined one week thereafter rat kidney identical level renal dysfunction morphology also compared hour one week rbf minute induction minute infusion baseline contrast rbf effectively minute returned baseline minute clamp release one week paradoxical increase renovascular resistance rvr renal perfusion pressure rpp reduction autoregulatory range augmented vasoconstriction renal nerve stimulation rn change rvr minimal reduction rbf respective stimulus different p le sensitive intrarenal norepinephrine kidney p le neither kidney responded acetylcholine ach vasodilation prostacyclin similar attenuated response kidney p le morphology hour showed smooth muscle necrosis half resistance vessel le except slightly greater frequency tubular cast hour tubular injury indistinguishable concluded evidence predominant functional endothelial vascular injury morphologic functional evidence predominant smooth muscle injury difference vascular injury two model least part may consequence difference severity initial ischemia rate recovery rbf however additional separate toxic effect infused ne excluded
cell,Medical,Medical,2023-10-08,sustentacular cell malignant locally aggressive adrenal pheochromocytoma absence presence sustentacular cell previously shown correlated benign malignant pheochromocytoma paragangliomas evaluated total malignant recurrent locally aggressive adrenal pheochromocytoma quantity sustentacular cell absence sustentacular cell demonstrated majority malignant case locally aggressive recurrent group usually contained abundance cell however one malignant case constant moderate number sustentacular cell primary site two sequential metastasis found conclude absence sustentacular cell pheochromocytoma may indicate lesion greater potential metastasis sustentacular cell present malignant pheochromocytoma integral part tumor
hyaloidotomy,Medical,Medical,2023-10-08,laser hyaloidotomy malignant glaucoma following mm intraocular lens implantation three case malignant glaucoma following extracapsular cataract extraction mm posterior chamber intraocular lens implantation presented laser hyaloidotomy successfully performed eye difficult required several session two eye third eye sector iridectomy laser hyaloidotomy applied edge lens optic iridectomy resulted brisk deepening anterior chamber reduction intraocular pressure propose mm optic posterior chamber intraocular lens may constitute obstacle successful hyaloidotomy mainly owing large size may block aqueous percolation vitreous anterior chamber eye prone develop malignant glaucoma surgery sector large peripheral iridectomy facilitate postoperative laser hyaloidotomy required
patient,Medical,Medical,2023-10-08,emergency pulmonary resection pneumonia high morbidity mortality emergency pulmonary resection performed complicated pneumonia eight patient pneumonectomy lobectomy bilobectomy period patient age range month year indication rapid aggravation respiratory insufficiency child staphylococcal pneumonia enlarging pneumatoceles massive hemoptysis patient chronic destructive pneumonia two patient died pneumonectomy one contralateral aspiration one cardiogenic shock postoperative complication occurred four case bronchopleural fistula pyopneumothorax three thoracic empyema massive infection one two patient uneventful postoperative course complication pulmonary necrosis pneumonia may dictate urgent pulmonary resection often pneumonectomy surgery case high morbidity expected
myocardial,Medical,Medical,2023-10-08,myocardial rupture patient survival may depend myocardial rupture second leading cause death acute myocardial infarction likely occur elderly woman patient transmural infarction previous history angina high index suspicion critical diagnosis myocardial rupture suspected recurrent chest pain hemodynamic instability develops myocardial infarction rapid intervention appropriate therapy may reduce mortality rate catastrophic complication
abdominal,Medical,Medical,2023-10-08,abdominal wall actinomyces abscess associated intrauterine device case report abdominal wall actinomyces abscess occurred woman intrauterine device contributing factor local trauma spread surrounding colonized body site symbiotic growth anaerobe diagnosis based histologic finding sulfur granule special study may needed distinguish condition similar one nocardia botryomycosis
function,Medical,Medical,2023-10-08,radionuclide assessment ventricular function risk stratification myocardial infarction prognosis acute myocardial infarction determined primarily left ventricular function extent additional coronary obstruction jeopardize viable myocardium radionuclide ventriculography well suited noninvasive assessment resting exercise ventricular function acute myocardial infarction prognostic importance resting left ventricular function acute myocardial infarction well established several study reported prognostic utility submaximal exercise radionuclide ventriculography time hospital discharge patient globally depressed left ventricular function acute myocardial infarction increased risk cardiac death patient normal resting ventricular function abnormal function exercise appear risk nonfatal ischemic event development gated tomographic technique new radiopharmaceutical make available accurate detailed assessment ventricular function combined assessment function perfusion new development require investigation appear promising new technique potential providing improved assessment prognosis acute myocardial infarction
hemorrhage,Medical,Medical,2023-10-08,intracerebral hemorrhage lumbar myelography iohexol report case review literature intracranial hemorrhage uncommon complication dural puncture instance hematoma subdural may unilateral bilateral rarely intraparenchymal cerebral hemorrhage related dural puncture report describes delayed occurrence bilateral intraparenchymal hemorrhage woman day lumbar myelography iohexol review literature presented
level,Medical,Medical,2023-10-08,serum heart disease relationship modified activity level older person although coronary heart disease remains leading cause death disability old age relationship serum cholesterol level risk coronary heart disease old age controversial data white person aged participated national health nutrition examination survey nhanes epidemiologic study nhefs examined determine relationship serum cholesterol level coronary heart disease incidence whether activity level would modify relationship overall relationship serum cholesterol level coronary heart disease risk either men woman relationship serum cholesterol level coronary heart disease differed within activity group person active serum cholesterol level associated graded increase risk coronary heart disease ci serum cholesterol level serum cholesterol level ci compared serum cholesterol level least active person level cholesterol associated significant inverse relative risk including cholesterol relative risk ci data suggest factor activity level may modify serum heart disease association old age serum heart disease association active older person resembles seen younger population whereas association le active person serum cholesterol level risk cancer death modification serum heart disease association activity level may implication appropriate clinical management well appropriate design research study association
hepatic,Medical,Medical,2023-10-08,elevated brain concentration fulminant hepatic failure background increased acid gaba neurotransmission implicated pathogenesis hepatic encephalopathy mechanism activity increased hepatic failure unclear recent study animal encephalopathy due fulminant hepatic failure suggest neurotransmission may increased presence elevated concentration benzodiazepine agonist diazepam method result sample frontal cortex obtained autopsy patient hepatic encephalopathy died fulminant hepatic failure patient died cardiovascular disease trauma none patient received benzodiazepine hospitalized chromatographic analysis extract sample revealed peak representing substance inhibited binding radiolabeled imidazobenzodiazepine flumazenil receptor several peak retention time corresponding known analysis confirmed two peak represented diazepam patient died fulminant hepatic failure could divided two group six significantly elevated brain concentration higher normal substance inhibiting binding flumazenil five normal concentration conclusion brain concentration substance inhibiting binding flumazenil receptor increased patient hepatic encephalopathy due fulminant hepatic failure origin substance unknown finding provide rational basis trial antagonist management disorder
hepatitis,Medical,Medical,2023-10-08,detection hepatitis b virus dna liver tissue chronic hepatitis b hepatitis using polymerase chain reaction developed polymerase chain reaction assay direct detection hepatitis b virus liver tissue applied assay determine whether hepatitis b virus dna exists liver chronic hepatitis fifty five liver biopsy sample studied patient chronic hepatitis patient chronic hepatitis fresh frozen thirty three case positive hepatitis c virus antibody approximately ng dna extracted tissue amplified using oligonucleotide primer specific gene position gene used internal control sensitivity single copy gene allows relative quantification chronic hepatitis b liver expected amplification product hepatitis b virus dna gene product detected hand chronic hepatitis liver hepatitis b virus dna detected although gene observed furthermore frozen liver gene observed hepatitis b virus band seen limit detection hepatitis b virus dna method estimated one genomic copy hepatitis b virus dna per cell
method,Medical,Medical,2023-10-08,ovulation induction administration purified urinary hormone patient polycystic ovarian syndrome method alternative method ovulation induction woman pcos protocol induce ovulation smaller dose fsh lower incidence excessive ovarian enlargement comparison traditional administration method
disorder,Medical,Medical,2023-10-08,fluoxetine treatment borderline schizotypal personality disorder patient meeting criterion borderline schizotypal personality disorder participated prospective nonblind trial fluoxetine significant reduction score hopkins symptom checklist regardless diagnosis result suggest controlled trial fluoxetine investigation serotonergic system disorder would useful
dermatofibroma,Medical,Medical,2023-10-08,atypical polypoid dermatofibroma report two case two case hitherto undescribed special variant dermatofibroma reported man woman aged year respectively slowly growing cutaneous tumor lower extremity tumor exophytic polypoid cm maximal diameter respectively covered rough nonulcerated skin joined short pedicle indurated base histologic examination showed feature otherwise conventional dermatofibroma whereas polypoid component hypercellular showed striking atypia scattered mitotic figure month lesion recur surgical excision suggest term atypical polypoid dermatofibroma summarize special clinicopathologic feature tumor
pelvic,Medical,Medical,2023-10-08,pelvic fracture major blunt trauma outcome determined associated injury pelvic hemorrhage implicated cause death patient die following pelvic fracture establish correlate morbidity mortality pelvic fracture due blunt trauma reviewed patient treated year average age men woman year average injury severity score average blood requirement unit average hospital stay day one hundred patient injured motor vehicle accident motor accident crush injury either motorcycle accident fall miscellaneous accident eighteen patient died seven death due hemorrhage one death caused pelvic hemorrhage death due hemorrhage site head injury sepsis failure pulmonary injury pulmonary embolus none septic death related pelvic hematoma multivariate multiple regression analysis showed severity injury correlated index severity pelvic fracture fracture site p le fracture displacement p le pelvic stability p le vector injury p le however death could predicted basis index severity p greater nine patient underwent pelvic arteriography three required embolization actively bleeding pelvic vessel seven hemorrhage required laparotomy eight developed coagulopathy massive bleeding pelvic fracture uncommon major threat hemorrhage nonpelvic site furthermore although injury severity correlated severity pelvic fracture hospital outcome determined associated injury pelvic fracture
water,Medical,Medical,2023-10-08,risk assessment control waterborne giardiasis background waterborne giardiasis increasing united state outbreak reported last year safe drinking water act mandated control pathogen method risk assessment model developed estimate risk infection exposure treated water containing varying level giardia cyst model defined curve developed human feeding study giardia assumed water consumption per day data concentration distribution organism source water used as exposure varying reduction achieved treatment result survey reporting prevalence level giardia cyst contamination average level cyst surface water ranged pristine watershed protected human activity yearly risk x system using polluted water x pristine water treatment reduction conclusion public health official need work water industry ensure risk le source water cyst per liter treatment achieving reduction respectively giardia cyst
case,Medical,Medical,2023-10-08,subarachnoid hemorrhage multiple neurofibroma cauda equina case report author report case spinal subarachnoid hemorrhage caused neurofibroma cauda equina examination literature revealing similar case analysis case showing three neurofibroma cauda equina prompted hypothesis emphasizing origin bleeding difficulty associated correct diagnosis
mitochondrial,Medical,Medical,2023-10-08,deletion mitochondrial dna patient combined feature melas syndrome girl boy ptosis progressive external ophthalmoplegia pigmentary retinopathy sensorineural hearing loss girl diabetes mellitus boy hypoparathyroidism child also developed recurrent vomiting cerebral infarct lactic acidosis muscle biopsy specimen showed fiber southern analysis demonstrated distinct heteroplasmic deletion muscle mitochondrial dna patient evidence point mutation transfer rnaleu uur gene recently identified mitochondrial encephalomyopathy lactic acidosis episode melas child combined feature syndrome melas suggesting mitochondrial dna deletion occasionally pleomorphic clinical expression
disorder,Medical,Medical,2023-10-08,prevalence onset risk psychiatric disorder men chronic low back pain controlled study study used structured diagnostic interview criterion as lifetime prevalence risk psychiatric disorder sample men chronic back pain clpb attending primary care clinic control group age demographically matched men without history back pain also studied compared control men clbp significantly higher lifetime rate major depression alcohol use disorder major anxiety disorder almost clbp men ever experiencing mood disorder reported recurrent single episode month point prevalence major depression disorder also significantly elevated men clbp clbp first episode major depression generally followed pain onset initial major depressive episode usually commenced within first year established pain late onset mood disorder also common comparison case onset alcohol use disorder considerably preceded pain procedure used gauge relative vulnerability psychiatric illness patient control clbp patient significantly higher rate alcohol use disorder depression age pain onset clbp subject time risk developing major depression similar rate developing alcoholism conclude alcohol use disorder rather depression may increase risk developing clbp risk new onset recurrent major depression remains high men throughout pain career suggests psychological adaptation pain may le successful previously thought especially regard recurrent mood disorder
agent,Medical,Medical,2023-10-08,theory prion propagation persuasive evidence transmissible agent spongiform encephalopathy scrapie consists modified form normal host protein prpc devoid nucleic acid hand many different strain scrapie agent distinct phenotype propagated animal homozygous prpc gene suggested nucleic acid must component agent two view reconciled
sevenless,Medical,Medical,2023-10-08,analysis enhancer element control expression sevenless developing drosophila eye sevenless gene encodes kinase receptor expressed complex pattern development drosophila melanogaster eye previously shown pattern regulated transcriptionally enhancer located body sevenless gene extend analysis sevenless enhancer defining fragment contains element necessary correct qualitative quantitative expression sevenless gene within fragment sequence element conserved sevenless gene distantly related drosophila specie protected dnase digestion nuclear extract isolated adult head imaginal disc partial deletion fragment result preferential loss expression different subset cell result suggest normal pattern expression generated combined action separate regulatory element
ct,Medical,Medical,2023-10-08,helicobacter pylorus gastritis mimicking gastric carcinoma ct evaluation abdominal computed tomographic ct scan patient helicobacter formerly campylobacter pylorus gastritis retrospectively reviewed ct scan interpreted basis original report finding ct examination without knowledge result biopsy patient gastric abnormality ct inflammatory change initially reported suspicious gastric malignancy malignancy entertained primary diagnosis four patient five abnormal case diagnosis ct gastritis two major pattern severe h pylorus infection identified circumferential antral wall thickening b thickening posterior gastric wall along greater curvature without evidence ulceration thickening averaged cm case suspicious malignancy majority abnormality involved gastric antrum case demonstrated significant adenopathy obliteration fat plane invasion adjacent organ
node,Medical,Medical,2023-10-08,micrometastases gastric cancer wider meticulous node dissection performed patient resected gastric cancer invading beyond submucosa without distant metastasis survival rate similar subset patient without microscopic node metastasis macroscopically normal lymph node extent node metastasis previously shown one two important prognostic factor gastric cancer without distant metastasis lack impact patient group explained imbalance prognostic factor finding indicate micrometastases gastric cancer curable wide node dissection made absence palpable abnormality also offer possibility extensive node dissection may yield good survival rate part upstaging patient finding influence recording node metastasis evaluation treatment result research purpose
